,date,store,impressions,clicks,total cost,revenue_channel_1,revenue_channel_2,revenue_channel_3,revenue_channel_other
3190,2021-01-29,Store D,21315,1642,1534.1599999999999,7273.6,689.75,614.8000000000001,2973.5
3191,2021-11-22,Store B,47432,4350,4718.69,8853.48,1279.3899999999999,961.45,873.5899999999999
3192,2022-08-07,Store B,49405,3697,5005.76,7508.01,922.3900000000001,498.84999999999997,711.7
3193,2022-07-27,Store B,45163,3140,3930.39,6558.73,1276.78,569.7,778.3
3194,2022-08-31,Store D,37810,1271,1878.8200000000002,2117.92,2801.65,766.79,5584.55
3195,2022-05-06,Store C,64892,1032,1322.22,3352.02,813.8,420.0,585.89
3196,2022-07-23,Store B,38200,2964,4015.85,6332.99,1547.63,574.8000000000001,548.75
3197,2022-06-04,Store A,128953,5009,3131.73,10817.68,2085.8199999999997,444.95,4488.24
3198,2020-10-26,Store C,98676,1611,1282.62,2882.6,1749.14,420.0,714.74
3199,2020-12-11,Store B,62844,4671,4277.030000000001,6343.43,1458.04,753.65,1240.77
3200,2020-12-09,Store D,24824,1717,1549.2000000000003,2045.9300000000003,1397.3400000000001,420.0,420.0
3201,2020-01-11,Store B,112854,5013,3671.95,6889.82,1194.3899999999999,813.5899999999999,780.5899999999999
3202,2021-07-06,Store A,273501,9382,5135.27,49250.18,5784.75,913.65,750.7900000000001
3203,2020-10-16,Store B,69495,5342,4285.929999999999,6252.05,1508.07,988.42,1129.43
3204,2019-11-01,Store B,81675,4526,2880.3499999999995,4019.12,761.66,831.5,728.4399999999999
3205,2021-07-21,Store A,281824,8554,4788.1,27124.939999999995,3797.49,1095.79,2509.68
3206,2021-09-08,Store B,61069,4559,4878.03,9244.69,1969.87,1227.25,967.24
3207,2021-09-19,Store B,93933,4151,4427.58,9157.1,862.5799999999999,1011.39,816.6499999999999
3208,2022-03-20,Store D,29079,1933,2432.8199999999997,3490.1499999999996,464.95,499.90000000000003,2141.95
3209,2022-09-09,Store A,150016,3926,2453.38,14117.63,13731.190000000002,420.0,2099.46
3210,2022-02-02,Store A,303263,7727,4156.71,20578.159999999996,6866.09,1228.5900000000001,1492.44
3211,2021-02-15,Store D,24023,1816,1640.65,1536.43,3870.79,473.9,3035.45
3212,2021-02-18,Store B,59309,5053,5319.52,10058.07,953.49,702.64,1012.45
3213,2020-05-13,Store A,769409,16822,6241.639999999999,33931.77,4356.71,1280.04,6103.26
3214,2020-09-14,Store B,109778,6036,5026.13,10276.59,1858.0500000000002,1190.2,1535.1
3215,2019-09-11,Store C,62767,1585,1161.5900000000001,2249.75,565.8299999999999,514.9,778.8
3216,2019-11-11,Store B,98407,4725,3922.54,5243.52,1210.18,776.23,1332.48
3217,2019-11-11,Store D,127599,2486,1753.36,496.94000000000005,420.0,420.0,420.0
3218,2019-12-03,Store B,122261,5982,3782.69,4499.3099999999995,1977.33,803.65,1558.5
3219,2019-12-16,Store D,93118,2206,1530.8400000000001,420.0,653.74,420.0,420.0
3220,2019-01-22,Store C,125788,1730,1252.8700000000001,7084.359999999999,1059.8,509.90000000000003,1166.45
3221,2020-06-01,Store A,672200,16038,6025.53,38053.9,10685.239999999998,3179.66,2545.47
3222,2019-05-30,Store B,96644,5318,3375.84,8456.84,1411.74,806.5999999999999,1748.5899999999997
3223,2019-06-28,Store A,378453,9480,4094.59,18306.1,3532.33,1115.73,1772.21
3224,2019-06-29,Store D,136991,2527,1802.35,2134.2599999999998,420.0,420.0,420.0
3225,2021-12-05,Store B,38191,3173,4460.15,8162.1,663.74,966.45,692.74
3226,2020-06-27,Store C,140702,2160,1305.0800000000002,3473.76,523.85,420.0,534.95
3227,2020-02-24,Store C,103247,1874,1344.52,2735.5200000000004,1344.24,420.0,612.8499999999999
3228,2021-01-27,Store B,71986,5485,5118.75,11464.29,1422.52,1372.29,1353.1799999999998
3229,2021-03-20,Store B,56708,5167,5450.82,9632.78,847.59,793.5500000000001,666.75
3230,2021-03-21,Store A,383706,11533,5043.84,31994.15,2614.7699999999995,667.6999999999999,2605.4
3231,2020-05-16,Store B,192192,8626,5934.86,11745.740000000002,1643.7799999999997,1028.5,1592.5299999999997
3232,2020-09-17,Store A,579872,11765,5155.32,22826.44,16730.67,1230.78,3949.78
3233,2019-03-12,Store A,323250,8684,3791.8,18907.38,12628.47,3194.78,1438.2999999999997
3234,2020-12-05,Store B,69445,5668,5534.34,10097.58,1040.52,1353.15,1266.1499999999999
3235,2020-12-16,Store A,320992,10252,5324.24,38069.07,3877.74,919.6299999999999,4513.08
3236,2020-11-02,Store B,76072,5372,5067.2,8243.41,1252.29,910.5,1259.02
3237,2021-01-30,Store A,387195,10359,4320.04,25316.27,8618.99,1666.37,1458.44
3238,2021-06-04,Store A,254921,9078,4841.61,27497.619999999995,5252.92,1074.83,2464.41
3239,2020-08-03,Store A,818741,17138,7081.040000000001,37570.41,17220.95,1925.2600000000002,2631.73
3240,2020-03-29,Store C,222435,2267,1320.06,2550.4,934.75,495.90000000000003,427.9
3241,2022-05-27,Store A,233902,5986,3381.18,16571.92,1189.6799999999998,420.0,1232.33
3242,2021-04-15,Store A,318988,11059,5899.09,38833.03,19213.79,807.24,3277.22
3243,2020-11-13,Store D,24495,1425,1216.51,420.0,469.95,420.0,420.0
3244,2022-01-29,Store C,62305,1202,1211.6200000000001,2953.63,1309.25,420.0,464.95
3245,2022-02-17,Store C,74639,1541,1660.68,5992.709999999999,1483.26,420.0,556.64
3246,2020-10-17,Store A,394526,9661,4127.28,20340.7,1272.31,950.44,4947.35
3247,2021-09-17,Store A,198940,7754,4249.41,21367.68,4487.46,2964.7699999999995,667.35
3248,2022-07-10,Store B,42062,3340,4013.7800000000007,7616.15,788.4399999999999,543.9,1297.55
3249,2022-07-07,Store D,19007,960,1095.24,2064.0299999999997,650.8100000000001,1324.72,7998.44
3250,2022-08-22,Store D,33613,1163,1208.8899999999999,2565.1400000000003,1602.1,574.8199999999999,3152.31
3251,2019-10-12,Store C,64133,1280,998.3799999999999,1148.6100000000001,604.9499999999999,420.0,548.85
3252,2019-10-27,Store C,61059,1068,858.27,1590.3,904.6500000000001,560.08,547.9399999999999
3253,2020-12-27,Store C,45106,908,784.37,1159.55,665.29,889.9,464.95
3254,2019-11-30,Store D,13155,1012,1002.41,459.95,420.0,420.0,420.0
3255,2019-06-05,Store D,140124,2838,1908.87,489.85,420.0,465.95,420.0
3256,2020-06-09,Store B,142395,9072,6379.610000000001,12134.64,1783.93,911.5899999999999,1253.24
3257,2019-02-19,Store C,95814,1962,1453.47,4183.01,2614.2799999999997,750.76,1097.52
3258,2019-04-20,Store A,328546,9567,3794.89,14836.190000000002,3068.2200000000003,967.69,1850.76
3259,2020-02-10,Store B,155134,5240,4112.110000000001,5946.9,1089.17,1018.37,1122.05
3260,2020-03-08,Store C,100281,1276,900.63,1784.1599999999999,669.9000000000001,420.0,420.0
3261,2020-06-14,Store A,698729,16212,5797.200000000001,48410.03,2200.15,1682.61,1706.39
3262,2020-02-14,Store B,99935,4319,3170.79,4852.02,1244.19,674.7,687.6
3263,2021-05-29,Store C,56325,1049,1033.44,2128.7,494.90000000000003,420.0,420.0
3264,2021-03-14,Store A,490534,13211,5653.92,48120.38,4101.03,880.74,5537.81
3265,2019-05-17,Store D,122155,2430,1802.38,432.95000000000005,524.94,420.0,420.0
3266,2019-05-28,Store B,96987,5742,4104.32,7529.939999999999,1094.46,675.65,1121.7
3267,2019-05-02,Store D,170640,3017,2036.75,507.9,484.95,568.0,420.0
3268,2019-06-16,Store D,105911,2571,1812.9099999999999,573.85,420.0,420.0,420.0
3269,2019-07-16,Store B,96063,7031,4815.18,7030.68,1960.97,1511.58,839.49
3270,2021-11-25,Store A,68202,3056,1691.87,5671.63,2267.8900000000003,1335.06,6618.93
3271,2021-01-07,Store A,450141,11490,5045.37,17577.9,6530.44,492.89,1965.3199999999997
3272,2020-06-24,Store B,148353,7895,5882.27,12263.25,1924.96,1165.24,1239.14
3273,2020-10-31,Store B,56022,3990,4044.3600000000006,7653.64,652.75,677.59,714.6500000000001
3274,2019-06-11,Store A,376909,10695,4569.52,18380.52,4976.65,2180.7599999999998,2433.15
3275,2021-08-15,Store B,48215,4338,5448.58,10911.900000000001,1446.25,1266.4,684.75
3276,2020-05-22,Store A,666940,15721,5947.41,36885.75,9947.69,2390.4300000000003,2362.65
3277,2020-02-01,Store D,180705,2588,1293.62,420.0,469.95,420.0,420.0
3278,2020-02-07,Store D,215883,2590,1478.42,979.99,540.8,420.0,420.0
3279,2020-09-30,Store C,110812,1754,1394.4299999999998,5914.59,1613.0500000000002,624.7,763.85
3280,2019-11-20,Store B,90605,4617,3314.13,4483.780000000001,1145.5800000000002,1389.2000000000003,618.6
3281,2019-03-05,Store B,112964,5464,4254.19,6349.15,1499.24,420.0,778.49
3282,2019-03-07,Store D,165439,2636,1716.39,619.9499999999999,556.94,420.0,420.0
3283,2021-04-25,Store B,54184,5060,5610.25,11651.08,911.55,933.5,1085.53
3284,2021-04-29,Store D,36309,2125,2046.17,4163.400000000001,10457.98,1801.68,6368.9
3285,2021-07-10,Store B,40941,4089,4593.08,8288.01,1626.14,1084.24,753.75
3286,2022-09-07,Store A,180584,5311,3157.63,10024.77,3499.4,699.95,1014.74
3287,2021-02-12,Store A,379362,10438,4608.19,46800.59,4363.44,487.84999999999997,2723.13
3288,2020-08-20,Store A,701324,14168,6036.76,51950.44,12386.71,4248.18,5356.45
3289,2020-07-18,Store B,143389,7366,5638.01,12083.79,1161.25,1126.3500000000001,838.4000000000001
3290,2020-01-17,Store D,125893,2148,1237.17,420.0,3619.99,420.0,420.0
3291,2021-04-06,Store B,57318,5386,5343.33,9056.26,1013.27,1073.25,829.6500000000001
3292,2021-03-29,Store A,440245,12351,6074.37,27014.25,8981.07,4052.92,2079.75
3293,2022-01-29,Store D,16861,1044,1087.29,1534.75,436.95,623.89,1963.55
3294,2022-09-12,Store D,16696,915,1110.1000000000001,4958.55,970.87,1141.64,3493.46
3295,2019-09-20,Store C,54447,1204,1006.3599999999999,2236.21,911.4300000000001,479.95,469.95
3296,2020-10-20,Store D,73962,2622,1738.12,629.9499999999999,1146.81,420.0,420.0
3297,2021-11-14,Store A,228252,7657,4050.46,21205.81,1342.5700000000002,1169.6200000000001,1024.8
3298,2021-10-16,Store D,16756,1007,1233.4099999999999,1206.6499999999999,420.0,599.88,1147.79
3299,2022-05-05,Store A,232864,6076,3389.15,15442.170000000002,2705.46,687.8,1488.47
3300,2022-05-28,Store B,35242,3015,3775.85,4440.929999999999,802.5,469.90000000000003,633.6999999999999
3301,2022-06-05,Store C,40828,688,959.18,1386.5100000000002,1014.7,420.0,504.95000000000005
3302,2022-06-14,Store D,22384,1104,1137.0900000000001,8082.21,420.0,420.0,6539.719999999999
3303,2022-06-24,Store C,46061,744,992.8499999999999,2159.0,727.6800000000001,420.0,724.8000000000001
3304,2022-07-12,Store B,50980,4039,4674.07,6104.9,948.25,446.95,752.4
3305,2022-08-14,Store C,22658,470,773.4100000000001,1318.3500000000001,730.8,459.95,639.9
3306,2019-10-24,Store A,351300,8655,4039.0700000000006,16596.079999999998,8178.55,1044.76,2621.5
3307,2019-03-31,Store D,143597,3019,2218.64,420.0,420.0,420.0,514.9
3308,2019-04-03,Store A,537904,10068,3911.91,14043.29,8476.939999999999,2006.9499999999998,4341.650000000001
3309,2020-05-24,Store A,721286,15404,5318.55,24689.229999999996,1771.52,1069.73,2269.3199999999997
3310,2019-04-18,Store C,69374,1421,1207.96,1291.0300000000002,4414.969999999999,420.0,1360.98
3311,2019-02-02,Store B,106561,5801,4417.16,6790.789999999999,765.4399999999999,1032.74,900.24
3312,2019-02-18,Store D,158473,2780,1752.19,420.0,617.89,420.0,454.95
3313,2019-04-22,Store A,347511,9945,4289.74,34474.43,4312.5599999999995,4316.0199999999995,7691.39
3314,2021-03-10,Store D,43349,2557,2483.46,10378.56,10382.82,1001.16,16161.25
3315,2021-01-23,Store A,475440,11976,4741.04,25040.33,4849.34,2931.61,1816.39
3316,2021-11-27,Store B,34843,2918,3305.7200000000003,6806.01,1193.84,1283.25,956.35
3317,2021-06-11,Store B,50745,4602,5027.97,6541.83,1279.96,1311.79,842.3399999999999
3318,2019-05-19,Store D,103602,2495,1911.52,572.95,875.74,420.0,469.90000000000003
3319,2019-08-16,Store C,74923,1411,1155.09,2260.3900000000003,590.84,1049.8999999999999,879.59
3320,2020-05-05,Store A,852078,17817,6434.359999999999,33969.61,7048.9,2716.2199999999993,2077.29
3321,2021-01-08,Store A,464299,11588,5072.69,32999.939999999995,2986.64,2756.83,9131.14
3322,2021-01-19,Store C,88655,2128,1580.0,5161.12,3624.2,420.0,854.7
3323,2020-04-01,Store C,252459,2943,1712.78,5305.99,1837.68,544.95,1123.7
3324,2019-01-15,Store D,162492,2459,1637.46,420.0,459.95,431.95,420.0
3325,2020-03-22,Store D,192393,2821,1823.6799999999998,420.0,420.0,420.0,420.0
3326,2019-07-07,Store D,159418,2669,1754.25,420.0,499.90000000000003,464.95,420.0
3327,2021-12-12,Store C,88416,802,941.66,2034.92,992.75,420.0,420.0
3328,2021-08-26,Store D,33865,1487,1432.5800000000002,2343.38,420.0,649.94,7602.63
3329,2022-03-12,Store C,64262,1240,1326.2200000000003,1562.1,1036.84,744.95,569.9499999999999
3330,2021-11-24,Store D,13603,833,987.52,3260.18,420.0,420.0,2371.5
3331,2021-03-28,Store A,456105,13250,5772.92,38612.66,13099.6,4338.03,3019.67
3332,2020-07-19,Store A,691048,15239,5818.64,30426.379999999997,4314.35,1841.68,2127.2999999999997
3333,2019-11-18,Store B,97114,4857,3580.79,4854.76,1594.57,842.65,960.39
3334,2019-03-19,Store A,305566,8901,3742.58,21708.620000000003,8998.35,1569.69,3294.16
3335,2021-04-27,Store B,54404,5097,5370.969999999999,8886.62,1202.03,788.65,1038.45
3336,2021-06-22,Store C,163302,1533,1511.07,2288.85,1846.55,530.1899999999999,750.8500000000001
3337,2021-07-11,Store C,133998,1054,1107.3600000000001,1715.75,801.6899999999999,428.9,740.6
3338,2020-05-24,Store B,173324,8076,5629.18,13157.970000000001,1277.47,1259.9299999999998,820.49
3339,2020-02-05,Store C,187851,1865,1224.1,1932.9,1572.84,434.95,1129.29
3340,2020-04-05,Store B,258359,7642,5933.689999999999,11558.21,1532.06,734.74,1314.22
3341,2019-11-08,Store D,125372,2331,1493.21,420.0,939.85,420.0,420.0
3342,2021-07-26,Store C,143053,1537,1405.6200000000001,3431.64,1475.8400000000001,434.73999999999995,443.74
3343,2021-07-15,Store A,277556,9104,4971.89,15279.670000000002,4779.65,541.89,1496.33
3344,2022-05-30,Store B,40682,3854,4530.2,8461.55,854.4499999999999,828.27,814.2
3345,2020-10-21,Store C,82531,1591,1393.03,5719.2,1980.82,454.95,531.94
3346,2021-09-09,Store A,204377,7969,4329.06,18799.5,7841.36,630.74,2119.82
3347,2021-09-28,Store A,208529,7189,4064.09,16810.82,5856.75,481.8,1034.83
3348,2021-10-09,Store B,41467,3163,4274.139999999999,6607.49,476.89,1093.44,777.09
3349,2020-08-26,Store B,136660,7061,4949.3,9345.05,1114.3899999999999,940.3700000000001,1119.58
3350,2022-01-31,Store D,22305,1186,1171.5700000000002,8518.94,1909.24,576.9,3915.84
3351,2022-01-12,Store D,27086,1098,1074.24,4845.81,4192.2,1535.59,4254.05
3352,2022-07-14,Store A,217827,5421,3057.97,14601.47,6791.88,420.0,7294.9
3353,2020-07-19,Store B,155932,7723,5964.77,11827.260000000002,1189.5700000000002,1163.19,1072.4299999999998
3354,2019-12-14,Store C,72186,1275,980.45,1650.7999999999997,874.74,420.0,1179.95
3355,2022-07-14,Store B,41017,2920,3546.7700000000004,5105.39,1063.99,469.90000000000003,730.45
3356,2022-08-13,Store C,22275,494,805.49,1344.22,420.0,530.4,716.6499999999999
3357,2020-01-17,Store C,144335,1822,1266.03,2648.58,790.47,420.0,420.0
3358,2020-05-25,Store A,772501,17857,6291.54,34304.68,2541.46,2293.2,4116.47
3359,2020-02-28,Store B,99490,4473,3647.99,5655.44,837.3900000000001,605.79,1360.1
3360,2020-02-12,Store B,138724,5604,3717.34,6223.55,991.11,670.65,1390.7400000000002
3361,2021-05-31,Store D,65090,2267,2033.31,3112.89,619.7,690.9300000000001,914.5400000000001
3362,2019-05-21,Store C,58548,1683,1274.69,4861.23,1173.44,420.0,1145.59
3363,2019-05-02,Store C,66321,1477,1238.6499999999999,5151.09,669.9000000000001,420.0,919.24
3364,2019-06-05,Store B,98098,5636,4188.26,6482.23,1494.89,1400.79,595.62
3365,2020-09-26,Store B,76284,5675,4747.39,8258.199999999999,1025.3600000000001,1248.2,580.7
3366,2019-09-18,Store B,79771,5315,3673.19,5343.13,1244.23,1269.1499999999999,1108.3899999999999
3367,2019-10-02,Store D,294704,4194,1858.22,496.9,420.0,420.0,420.0
3368,2022-02-24,Store C,90204,1397,1473.44,5430.73,873.1399999999999,420.0,805.6999999999999
3369,2022-02-26,Store C,74511,1272,1237.08,2856.81,1271.6200000000001,463.9,695.74
3370,2022-02-28,Store B,40766,3402,3868.08,5665.72,978.39,677.6999999999999,1173.15
3371,2022-04-07,Store B,36410,3185,3682.14,4345.780000000001,1232.8400000000001,594.85,628.75
3372,2022-04-17,Store D,26736,1518,2096.5699999999997,948.7,455.0,899.91,5854.719999999999
3373,2022-05-02,Store D,43072,1644,1665.4,5918.140000000001,420.0,534.9599999999999,9608.15
3374,2019-02-15,Store D,155435,2437,1420.47,420.0,818.7,420.0,503.9
3375,2019-06-13,Store D,136722,2735,1933.7200000000003,488.9,420.0,469.95,420.0
3376,2019-06-25,Store D,122571,2748,1740.92,434.95,716.13,738.99,420.0
3377,2019-07-10,Store D,227478,3381,1961.23,434.95,420.0,420.0,420.0
3378,2021-12-17,Store A,153624,5180,3382.01,12757.029999999999,1398.0099999999998,802.27,1280.1
3379,2021-12-06,Store D,17586,1112,1335.58,3586.49,549.9,574.9,4122.13
3380,2021-08-23,Store D,39689,1755,1618.44,11396.17,544.85,623.9,4175.48
3381,2022-09-02,Store A,181434,5225,3368.84,10016.35,3978.26,420.0,1924.58
3382,2022-02-03,Store A,304083,7936,4143.76,20716.41,3111.5999999999995,1158.93,2630.41
3383,2022-01-01,Store B,36035,3406,3925.08,7566.56,586.9,791.5999999999999,859.6000000000001
3384,2022-05-03,Store C,62248,1197,1354.9199999999998,2834.06,1714.4,454.90000000000003,763.85
3385,2021-02-17,Store B,57449,4757,4906.43,9351.2,786.31,1082.5,899.59
3386,2019-08-19,Store C,84605,1546,1181.97,2218.23,2314.05,454.95,494.95
3387,2020-02-20,Store D,157512,2775,2353.2999999999997,559.9499999999999,469.95,420.0,420.0
3388,2020-05-21,Store A,709961,16037,6169.42,35771.03,17392.38,2078.58,8253.58
3389,2022-05-10,Store B,35720,3252,4101.98,6323.55,1071.25,723.7,1001.0
3390,2022-05-07,Store A,192775,5026,2702.5300000000007,14183.3,4962.36,541.75,1088.78
3391,2021-08-09,Store A,277358,9050,5022.64,17489.74,6910.36,2905.58,5970.27
3392,2022-06-30,Store B,38708,3181,3999.51,6406.040000000001,1127.05,607.65,836.48
3393,2022-07-02,Store B,40203,3143,4092.39,5866.76,956.3,445.95,609.6500000000001
3394,2019-03-19,Store D,184133,2639,1630.63,772.6999999999999,439.95,420.0,449.95
3395,2021-02-10,Store C,155201,1938,1563.7200000000003,4277.99,1345.34,694.85,420.0
3396,2021-11-11,Store C,61470,1055,1076.5,3013.83,1446.35,468.9,991.55
3397,2021-10-17,Store C,51236,950,965.17,1638.2999999999997,601.75,420.0,420.0
3398,2021-10-27,Store A,234829,7418,4208.8099999999995,13463.09,11655.13,1302.0499999999997,1320.97
3399,2021-10-27,Store B,46732,3677,4269.099999999999,7816.189999999999,1607.5299999999997,1014.32,737.12
3400,2020-07-20,Store C,132319,2638,1760.73,3936.95,1268.4,752.65,519.9
3401,2020-08-25,Store B,143282,7515,5447.81,8517.720000000001,1184.54,1040.6,2368.7
3402,2019-11-26,Store D,86272,2143,1362.8300000000002,636.9,420.0,420.0,479.95
3403,2019-12-02,Store B,177972,11150,5938.48,7149.790000000001,1135.12,1762.85,2137.04
3404,2020-12-08,Store A,385771,11002,5602.45,43558.18,12728.74,3138.26,4385.07
3405,2021-04-22,Store C,81008,1633,1564.94,6623.52,914.6899999999999,862.8,473.9
3406,2019-03-22,Store C,149995,1886,1350.82,2458.8,3006.6899999999996,420.0,621.79
3407,2019-06-05,Store A,386665,10856,4674.75,26523.53,2314.9,1805.33,3286.04
3408,2020-04-07,Store B,252216,7395,5517.6,12050.98,1603.95,716.6899999999999,1629.72
3409,2020-01-29,Store B,156058,4857,3519.88,5819.56,878.87,732.65,1257.5800000000002
3410,2020-02-12,Store A,417193,9589,3988.67,25923.31,9135.52,1694.83,4458.349999999999
3411,2021-01-14,Store A,409054,10974,4774.24,27691.93,7727.23,623.83,1913.58
3412,2021-01-25,Store C,75347,2128,1699.53,6544.91,2937.21,524.95,717.83
3413,2021-03-18,Store D,43390,2742,2423.98,5985.73,1885.37,1594.38,6533.4
3414,2022-02-25,Store C,78169,1331,1427.67,3108.59,940.95,420.0,785.9000000000001
3415,2022-04-16,Store D,26367,1582,2218.08,4407.679999999999,420.0,420.0,4685.52
3416,2022-05-24,Store C,44036,1069,1280.3300000000002,1704.4900000000002,1300.31,420.0,929.9
3417,2021-01-10,Store C,81503,1635,1197.85,3034.3600000000006,2483.5,519.95,469.95
3418,2020-09-06,Store D,67725,2125,1491.82,428.95000000000005,420.0,420.0,420.0
3419,2020-10-31,Store C,64104,1157,1075.1599999999999,2020.53,1208.64,609.75,1613.75
3420,2020-08-04,Store C,152696,2511,1757.22,3888.33,2135.08,420.0,574.85
3421,2021-08-07,Store D,28620,1394,1378.7200000000003,1493.9699999999998,547.84,1659.66,1011.53
3422,2021-08-31,Store B,58625,4142,4900.4,7138.46,2233.46,861.6499999999999,774.7
3423,2022-09-07,Store D,17727,735,885.7900000000001,2618.38,769.85,1077.52,10803.39
3424,2022-01-02,Store C,55760,1021,1045.0,1442.2399999999998,519.95,420.0,563.44
3425,2021-05-11,Store D,38616,2010,1799.1599999999999,3230.55,439.90000000000003,634.7,6046.84
3426,2019-08-30,Store A,367975,8889,3885.6100000000006,19475.13,6072.52,1062.74,1169.8400000000001
